id,created_at,parameter,serial_number,ts,value,device_model_id
2568445959,2023-01-01T13:36:17.641376,CCurrent,J01G11301BNB114,2023-01-01T09:19:07.662,0,13
2568445960,2023-01-01T13:36:17.641867,PV2Current,J01G11301BNB114,2023-01-01T09:19:07.662,6.9,13
2568445961,2023-01-01T13:36:17.642347,lineFrequency,J01G11301BNB114,2023-01-01T09:19:07.662,60.05,13
2568445962,2023-01-01T13:36:17.642825,ACurrent,J01G11301BNB114,2023-01-01T09:19:07.662,14.6,13
2568445963,2023-01-01T13:36:17.643353,AVoltage,J01G11301BNB114,2023-01-01T09:19:07.662,250.4,13
2568445964,2023-01-01T13:36:17.643841,inverterStatus,J01G11301BNB114,2023-01-01T09:19:07.662,On-Grid,13
2568445965,2023-01-01T13:36:17.644314,PV4Current,J01G11301BNB114,2023-01-01T09:19:07.662,0,13
2568445966,2023-01-01T13:36:17.644785,Temp,J01G11301BNB114,2023-01-01T09:19:07.662,53,13
2568445967,2023-01-01T13:36:17.645259,BVoltage,J01G11301BNB114,2023-01-01T09:19:07.662,0,13
2568445968,2023-01-01T13:36:17.645827,BCurrent,J01G11301BNB114,2023-01-01T09:19:07.662,0,13
2568445969,2023-01-01T13:36:17.646307,PV4Voltage,J01G11301BNB114,2023-01-01T09:19:07.662,0,13
2568445970,2023-01-01T13:36:17.646792,outputEnergy,J01G11301BNB114,2023-01-01T09:19:07.662,4881.1,13
2568445971,2023-01-01T13:36:17.647332,CVoltage,J01G11301BNB114,2023-01-01T09:19:07.662,0,13
2568445972,2023-01-01T13:36:17.647817,PV2Voltage,J01G11301BNB114,2023-01-01T09:19:07.662,226.7,13
2568445973,2023-01-01T13:36:17.648296,PV3Voltage,J01G11301BNB114,2023-01-01T09:19:07.662,0,13
2568445974,2023-01-01T13:36:17.648765,acActivePower,J01G11301BNB114,2023-01-01T09:19:07.662,4.374,13
2568568806,2023-01-01T13:44:34.486339,PV1Current,J01G11301BNB114,2023-01-01T09:25:09.622,3.8,13
2568568807,2023-01-01T13:44:34.487458,PV1Voltage,J01G11301BNB114,2023-01-01T09:25:09.622,300.7,13
2568568808,2023-01-01T13:44:34.487986,PV3Current,J01G11301BNB114,2023-01-01T09:25:09.622,0,13
2568568809,2023-01-01T13:44:34.488527,powerFactory,J01G11301BNB114,2023-01-01T09:25:09.622,1,13
2568568810,2023-01-01T13:44:34.489030,deviceID,J01G11301BNB114,2023-01-01T09:25:09.622,J01G11301BNB114,13
2568568811,2023-01-01T13:44:34.489527,CCurrent,J01G11301BNB114,2023-01-01T09:25:09.622,0,13
2568568812,2023-01-01T13:44:34.490052,PV2Current,J01G11301BNB114,2023-01-01T09:25:09.622,3.8,13
2568568813,2023-01-01T13:44:34.490582,lineFrequency,J01G11301BNB114,2023-01-01T09:25:09.622,60.03,13
2568568814,2023-01-01T13:44:34.491103,ACurrent,J01G11301BNB114,2023-01-01T09:25:09.622,8.5,13
2568568815,2023-01-01T13:44:34.491643,AVoltage,J01G11301BNB114,2023-01-01T09:25:09.622,242.1,13
2568568816,2023-01-01T13:44:34.492166,inverterStatus,J01G11301BNB114,2023-01-01T09:25:09.622,On-Grid,13
2568568817,2023-01-01T13:44:34.492678,PV4Current,J01G11301BNB114,2023-01-01T09:25:09.622,0,13
2568568818,2023-01-01T13:44:34.493192,Temp,J01G11301BNB114,2023-01-01T09:25:09.622,51,13
2568568819,2023-01-01T13:44:34.493707,BVoltage,J01G11301BNB114,2023-01-01T09:25:09.622,0,13
2568568820,2023-01-01T13:44:34.494232,BCurrent,J01G11301BNB114,2023-01-01T09:25:09.622,0,13
2568568821,2023-01-01T13:44:34.494758,PV4Voltage,J01G11301BNB114,2023-01-01T09:25:09.622,0,13
2568568822,2023-01-01T13:44:34.495267,outputEnergy,J01G11301BNB114,2023-01-01T09:25:09.622,4881.4,13
2568568823,2023-01-01T13:44:34.495769,CVoltage,J01G11301BNB114,2023-01-01T09:25:09.622,0,13
2568568824,2023-01-01T13:44:34.496280,PV2Voltage,J01G11301BNB114,2023-01-01T09:25:09.622,227.7,13
2568568825,2023-01-01T13:44:34.496784,PV3Voltage,J01G11301BNB114,2023-01-01T09:25:09.622,0,13
2568568826,2023-01-01T13:44:34.497311,acActivePower,J01G11301BNB114,2023-01-01T09:25:09.622,2.09,13
2568691278,2023-01-01T13:52:38.497590,PV1Current,J01G11301BNB114,2023-01-01T09:31:09.633,13.9,13
2568691279,2023-01-01T13:52:38.498695,PV1Voltage,J01G11301BNB114,2023-01-01T09:31:09.633,300.5,13
2568691280,2023-01-01T13:52:38.499223,PV3Current,J01G11301BNB114,2023-01-01T09:31:09.633,0,13
2568691281,2023-01-01T13:52:38.499746,powerFactory,J01G11301BNB114,2023-01-01T09:31:09.633,1,13
2568691282,2023-01-01T13:52:38.500257,deviceID,J01G11301BNB114,2023-01-01T09:31:09.633,J01G11301BNB114,13
2568691283,2023-01-01T13:52:38.500769,CCurrent,J01G11301BNB114,2023-01-01T09:31:09.633,0,13
2568691284,2023-01-01T13:52:38.501279,PV2Current,J01G11301BNB114,2023-01-01T09:31:09.633,13.9,13
2568691285,2023-01-01T13:52:38.501797,lineFrequency,J01G11301BNB114,2023-01-01T09:31:09.633,60.06,13
2568691286,2023-01-01T13:52:38.502310,ACurrent,J01G11301BNB114,2023-01-01T09:31:09.633,27.1,13
2568691287,2023-01-01T13:52:38.502830,AVoltage,J01G11301BNB114,2023-01-01T09:31:09.633,263.3,13
2568691288,2023-01-01T13:52:38.503362,inverterStatus,J01G11301BNB114,2023-01-01T09:31:09.633,On-Grid,13
2568691289,2023-01-01T13:52:38.503871,PV4Current,J01G11301BNB114,2023-01-01T09:31:09.633,0,13
2568691290,2023-01-01T13:52:38.504372,Temp,J01G11301BNB114,2023-01-01T09:31:09.633,51,13
2568691291,2023-01-01T13:52:38.504874,BVoltage,J01G11301BNB114,2023-01-01T09:31:09.633,0,13
2568691292,2023-01-01T13:52:38.505382,BCurrent,J01G11301BNB114,2023-01-01T09:31:09.633,0,13
2568691293,2023-01-01T13:52:38.505899,PV4Voltage,J01G11301BNB114,2023-01-01T09:31:09.633,0,13
2568691294,2023-01-01T13:52:38.506422,outputEnergy,J01G11301BNB114,2023-01-01T09:31:09.633,4881.8,13
2568691295,2023-01-01T13:52:38.506937,CVoltage,J01G11301BNB114,2023-01-01T09:31:09.633,0,13
2568691296,2023-01-01T13:52:38.507437,PV2Voltage,J01G11301BNB114,2023-01-01T09:31:09.633,227.6,13
2568691297,2023-01-01T13:52:38.507941,PV3Voltage,J01G11301BNB114,2023-01-01T09:31:09.633,0,13
2568691298,2023-01-01T13:52:38.508449,acActivePower,J01G11301BNB114,2023-01-01T09:31:09.633,7.21,13
2568828158,2023-01-01T14:01:40.096141,PV1Current,J01G11301BNB114,2023-01-01T09:37:53.410,4.1,13
2568828159,2023-01-01T14:01:40.097552,PV1Voltage,J01G11301BNB114,2023-01-01T09:37:53.410,291.9,13
2568828160,2023-01-01T14:01:40.098148,PV3Current,J01G11301BNB114,2023-01-01T09:37:53.410,0,13
2568828161,2023-01-01T14:01:40.098767,powerFactory,J01G11301BNB114,2023-01-01T09:37:53.410,1,13
2568828162,2023-01-01T14:01:40.099342,deviceID,J01G11301BNB114,2023-01-01T09:37:53.410,J01G11301BNB114,13
2568828163,2023-01-01T14:01:40.099941,CCurrent,J01G11301BNB114,2023-01-01T09:37:53.410,0,13
2568828164,2023-01-01T14:01:40.100517,PV2Current,J01G11301BNB114,2023-01-01T09:37:53.410,3.9,13
2568828165,2023-01-01T14:01:40.101069,lineFrequency,J01G11301BNB114,2023-01-01T09:37:53.410,60.08,13
2568828166,2023-01-01T14:01:40.101632,ACurrent,J01G11301BNB114,2023-01-01T09:37:53.410,8.7,13
2568828167,2023-01-01T14:01:40.102182,AVoltage,J01G11301BNB114,2023-01-01T09:37:53.410,240.7,13
2568828168,2023-01-01T14:01:40.102769,inverterStatus,J01G11301BNB114,2023-01-01T09:37:53.410,On-Grid,13
2568828169,2023-01-01T14:01:40.103346,PV4Current,J01G11301BNB114,2023-01-01T09:37:53.410,0,13
2568828170,2023-01-01T14:01:40.103902,Temp,J01G11301BNB114,2023-01-01T09:37:53.410,50,13
2568828171,2023-01-01T14:01:40.104467,BVoltage,J01G11301BNB114,2023-01-01T09:37:53.410,0,13
2568828172,2023-01-01T14:01:40.105010,BCurrent,J01G11301BNB114,2023-01-01T09:37:53.410,0,13
2568828173,2023-01-01T14:01:40.105592,PV4Voltage,J01G11301BNB114,2023-01-01T09:37:53.410,0,13
2568828174,2023-01-01T14:01:40.106184,outputEnergy,J01G11301BNB114,2023-01-01T09:37:53.410,4882,13
2568828175,2023-01-01T14:01:40.107066,CVoltage,J01G11301BNB114,2023-01-01T09:37:53.410,0,13
2568828176,2023-01-01T14:01:40.107633,PV2Voltage,J01G11301BNB114,2023-01-01T09:37:53.410,222.7,13
2568828177,2023-01-01T14:01:40.108197,PV3Voltage,J01G11301BNB114,2023-01-01T09:37:53.410,0,13
2568828178,2023-01-01T14:01:40.108772,acActivePower,J01G11301BNB114,2023-01-01T09:37:53.410,2.112,13
2568965121,2023-01-01T14:10:51.682897,PV1Current,J01G11301BNB114,2023-01-01T09:44:34.106,10.1,13
2568965122,2023-01-01T14:10:51.684267,PV1Voltage,J01G11301BNB114,2023-01-01T09:44:34.106,324.5,13
2568965123,2023-01-01T14:10:51.684892,PV3Current,J01G11301BNB114,2023-01-01T09:44:34.106,0,13
2568965124,2023-01-01T14:10:51.685516,powerFactory,J01G11301BNB114,2023-01-01T09:44:34.106,1,13
2568965125,2023-01-01T14:10:51.686158,deviceID,J01G11301BNB114,2023-01-01T09:44:34.106,J01G11301BNB114,13
2568965126,2023-01-01T14:10:51.686803,CCurrent,J01G11301BNB114,2023-01-01T09:44:34.106,0,13
2568965127,2023-01-01T14:10:51.687484,PV2Current,J01G11301BNB114,2023-01-01T09:44:34.106,12.8,13
2568965128,2023-01-01T14:10:51.688163,lineFrequency,J01G11301BNB114,2023-01-01T09:44:34.106,60,13
2568965129,2023-01-01T14:10:51.688783,ACurrent,J01G11301BNB114,2023-01-01T09:44:34.106,23.1,13
2568965130,2023-01-01T14:10:51.689406,AVoltage,J01G11301BNB114,2023-01-01T09:44:34.106,261.8,13
2568965131,2023-01-01T14:10:51.690117,inverterStatus,J01G11301BNB114,2023-01-01T09:44:34.106,On-Grid,13
2568965132,2023-01-01T14:10:51.690749,PV4Current,J01G11301BNB114,2023-01-01T09:44:34.106,0,13
2568965133,2023-01-01T14:10:51.691371,Temp,J01G11301BNB114,2023-01-01T09:44:34.106,49,13
2568965134,2023-01-01T14:10:51.692003,BVoltage,J01G11301BNB114,2023-01-01T09:44:34.106,0,13
2568965135,2023-01-01T14:10:51.692609,BCurrent,J01G11301BNB114,2023-01-01T09:44:34.106,0,13
2568965136,2023-01-01T14:10:51.693252,PV4Voltage,J01G11301BNB114,2023-01-01T09:44:34.106,0,13
2568965137,2023-01-01T14:10:51.693902,outputEnergy,J01G11301BNB114,2023-01-01T09:44:34.106,4882.2,13
2568965138,2023-01-01T14:10:51.694529,CVoltage,J01G11301BNB114,2023-01-01T09:44:34.106,0,13
2568965139,2023-01-01T14:10:51.695164,PV2Voltage,J01G11301BNB114,2023-01-01T09:44:34.106,229.3,13
2568965140,2023-01-01T14:10:51.695781,PV3Voltage,J01G11301BNB114,2023-01-01T09:44:34.106,0,13
2568965141,2023-01-01T14:10:51.696432,acActivePower,J01G11301BNB114,2023-01-01T09:44:34.106,6.085,13
2569047106,2023-01-01T14:16:28.210868,PV1Current,J01G11301BNB114,2023-01-01T09:48:36.281,1.5,13
2569047107,2023-01-01T14:16:28.212066,PV1Voltage,J01G11301BNB114,2023-01-01T09:48:36.281,357,13
2569047108,2023-01-01T14:16:28.212636,PV3Current,J01G11301BNB114,2023-01-01T09:48:36.281,0,13
2569047109,2023-01-01T14:16:28.213165,powerFactory,J01G11301BNB114,2023-01-01T09:48:36.281,0.994,13
2569047110,2023-01-01T14:16:28.213712,deviceID,J01G11301BNB114,2023-01-01T09:48:36.281,J01G11301BNB114,13
2569047111,2023-01-01T14:16:28.214248,CCurrent,J01G11301BNB114,2023-01-01T09:48:36.281,0,13
2569047112,2023-01-01T14:16:28.214791,PV2Current,J01G11301BNB114,2023-01-01T09:48:36.281,1.2,13
2569047113,2023-01-01T14:16:28.215331,lineFrequency,J01G11301BNB114,2023-01-01T09:48:36.281,60.02,13
2569047114,2023-01-01T14:16:28.215852,ACurrent,J01G11301BNB114,2023-01-01T09:48:36.281,3.7,13
2569047115,2023-01-01T14:16:28.216415,AVoltage,J01G11301BNB114,2023-01-01T09:48:36.281,236.3,13
2569047116,2023-01-01T14:16:28.216972,inverterStatus,J01G11301BNB114,2023-01-01T09:48:36.281,On-Grid,13
2569047117,2023-01-01T14:16:28.217549,PV4Current,J01G11301BNB114,2023-01-01T09:48:36.281,0,13
2569047118,2023-01-01T14:16:28.218111,Temp,J01G11301BNB114,2023-01-01T09:48:36.281,49,13
2569047119,2023-01-01T14:16:28.218683,BVoltage,J01G11301BNB114,2023-01-01T09:48:36.281,0,13
2569047120,2023-01-01T14:16:28.219280,BCurrent,J01G11301BNB114,2023-01-01T09:48:36.281,0,13
2569047121,2023-01-01T14:16:28.219844,PV4Voltage,J01G11301BNB114,2023-01-01T09:48:36.281,0,13
2569047122,2023-01-01T14:16:28.220380,outputEnergy,J01G11301BNB114,2023-01-01T09:48:36.281,4882.4,13
2569047123,2023-01-01T14:16:28.220912,CVoltage,J01G11301BNB114,2023-01-01T09:48:36.281,0,13
2569047124,2023-01-01T14:16:28.221477,PV2Voltage,J01G11301BNB114,2023-01-01T09:48:36.281,267.7,13
2569047125,2023-01-01T14:16:28.222047,PV3Voltage,J01G11301BNB114,2023-01-01T09:48:36.281,0,13
2569047126,2023-01-01T14:16:28.222576,acActivePower,J01G11301BNB114,2023-01-01T09:48:36.281,0.869,13
2569170525,2023-01-01T14:24:48.027326,PV1Current,J01G11301BNB114,2023-01-01T09:54:36.298,13.5,13
2569170526,2023-01-01T14:24:48.028565,PV1Voltage,J01G11301BNB114,2023-01-01T09:54:36.298,290.8,13
2569170527,2023-01-01T14:24:48.029164,PV3Current,J01G11301BNB114,2023-01-01T09:54:36.298,0,13
2569170528,2023-01-01T14:24:48.029696,powerFactory,J01G11301BNB114,2023-01-01T09:54:36.298,1,13
2569170529,2023-01-01T14:24:48.030243,deviceID,J01G11301BNB114,2023-01-01T09:54:36.298,J01G11301BNB114,13
2569170530,2023-01-01T14:24:48.030777,CCurrent,J01G11301BNB114,2023-01-01T09:54:36.298,0,13
2569170531,2023-01-01T14:24:48.031345,PV2Current,J01G11301BNB114,2023-01-01T09:54:36.298,13.5,13
2569170532,2023-01-01T14:24:48.031884,lineFrequency,J01G11301BNB114,2023-01-01T09:54:36.298,59.99,13
2569170533,2023-01-01T14:24:48.032434,ACurrent,J01G11301BNB114,2023-01-01T09:54:36.298,26.1,13
2569170534,2023-01-01T14:24:48.032974,AVoltage,J01G11301BNB114,2023-01-01T09:54:36.298,255.7,13
2569170535,2023-01-01T14:24:48.033501,inverterStatus,J01G11301BNB114,2023-01-01T09:54:36.298,On-Grid,13
2569170536,2023-01-01T14:24:48.034044,PV4Current,J01G11301BNB114,2023-01-01T09:54:36.298,0,13
2569170537,2023-01-01T14:24:48.034605,Temp,J01G11301BNB114,2023-01-01T09:54:36.298,51,13
2569170538,2023-01-01T14:24:48.035193,BVoltage,J01G11301BNB114,2023-01-01T09:54:36.298,0,13
2569170539,2023-01-01T14:24:48.035737,BCurrent,J01G11301BNB114,2023-01-01T09:54:36.298,0,13
2569170540,2023-01-01T14:24:48.036300,PV4Voltage,J01G11301BNB114,2023-01-01T09:54:36.298,0,13
2569170541,2023-01-01T14:24:48.036994,outputEnergy,J01G11301BNB114,2023-01-01T09:54:36.298,4882.8,13
2569170542,2023-01-01T14:24:48.037576,CVoltage,J01G11301BNB114,2023-01-01T09:54:36.298,0,13
2569170543,2023-01-01T14:24:48.038130,PV2Voltage,J01G11301BNB114,2023-01-01T09:54:36.298,218,13
2569170544,2023-01-01T14:24:48.038666,PV3Voltage,J01G11301BNB114,2023-01-01T09:54:36.298,0,13
2569170545,2023-01-01T14:24:48.039279,acActivePower,J01G11301BNB114,2023-01-01T09:54:36.298,6.729,13
2569262715,2023-01-01T14:31:02.327286,PV1Current,J01G11301BNB114,2023-01-01T09:59:06.300,5,13
2569262716,2023-01-01T14:31:02.328402,PV1Voltage,J01G11301BNB114,2023-01-01T09:59:06.300,304.4,13
2569262717,2023-01-01T14:31:02.328976,PV3Current,J01G11301BNB114,2023-01-01T09:59:06.300,0,13
2569262718,2023-01-01T14:31:02.329530,powerFactory,J01G11301BNB114,2023-01-01T09:59:06.300,1,13
2569262719,2023-01-01T14:31:02.330050,deviceID,J01G11301BNB114,2023-01-01T09:59:06.300,J01G11301BNB114,13
2569262720,2023-01-01T14:31:02.330600,CCurrent,J01G11301BNB114,2023-01-01T09:59:06.300,0,13
2569262721,2023-01-01T14:31:02.331143,PV2Current,J01G11301BNB114,2023-01-01T09:59:06.300,5.2,13
2569262722,2023-01-01T14:31:02.331687,lineFrequency,J01G11301BNB114,2023-01-01T09:59:06.300,60,13
2569262723,2023-01-01T14:31:02.332218,ACurrent,J01G11301BNB114,2023-01-01T09:59:06.300,10.7,13
2569262724,2023-01-01T14:31:02.332792,AVoltage,J01G11301BNB114,2023-01-01T09:59:06.300,245.1,13
2569262725,2023-01-01T14:31:02.333375,inverterStatus,J01G11301BNB114,2023-01-01T09:59:06.300,On-Grid,13
2569262726,2023-01-01T14:31:02.334034,PV4Current,J01G11301BNB114,2023-01-01T09:59:06.300,0,13
2569262727,2023-01-01T14:31:02.334644,Temp,J01G11301BNB114,2023-01-01T09:59:06.300,51,13
2569262728,2023-01-01T14:31:02.335208,BVoltage,J01G11301BNB114,2023-01-01T09:59:06.300,0,13
2569262729,2023-01-01T14:31:02.335775,BCurrent,J01G11301BNB114,2023-01-01T09:59:06.300,0,13
2569262730,2023-01-01T14:31:02.336390,PV4Voltage,J01G11301BNB114,2023-01-01T09:59:06.300,0,13
2569262731,2023-01-01T14:31:02.336951,outputEnergy,J01G11301BNB114,2023-01-01T09:59:06.300,4883,13
2569262732,2023-01-01T14:31:02.337484,CVoltage,J01G11301BNB114,2023-01-01T09:59:06.300,0,13
2569262733,2023-01-01T14:31:02.338071,PV2Voltage,J01G11301BNB114,2023-01-01T09:59:06.300,218.8,13
2569262734,2023-01-01T14:31:02.338669,PV3Voltage,J01G11301BNB114,2023-01-01T09:59:06.300,0,13
2569262735,2023-01-01T14:31:02.339264,acActivePower,J01G11301BNB114,2023-01-01T09:59:06.300,2.68,13
2569384244,2023-01-01T14:39:13.824645,PV1Current,J01G11301BNB114,2023-01-01T10:05:06.309,4.1,13
2569384245,2023-01-01T14:39:13.825763,PV1Voltage,J01G11301BNB114,2023-01-01T10:05:06.309,297.9,13
2569384246,2023-01-01T14:39:13.826279,PV3Current,J01G11301BNB114,2023-01-01T10:05:06.309,0,13
2569384247,2023-01-01T14:39:13.826878,powerFactory,J01G11301BNB114,2023-01-01T10:05:06.309,1,13
2569384248,2023-01-01T14:39:13.827431,deviceID,J01G11301BNB114,2023-01-01T10:05:06.309,J01G11301BNB114,13
2569384249,2023-01-01T14:39:13.827945,CCurrent,J01G11301BNB114,2023-01-01T10:05:06.309,0,13
2569384250,2023-01-01T14:39:13.828475,PV2Current,J01G11301BNB114,2023-01-01T10:05:06.309,3.9,13
2569384251,2023-01-01T14:39:13.829222,lineFrequency,J01G11301BNB114,2023-01-01T10:05:06.309,60.03,13
2569384252,2023-01-01T14:39:13.829785,ACurrent,J01G11301BNB114,2023-01-01T10:05:06.309,9.1,13
2569384253,2023-01-01T14:39:13.830332,AVoltage,J01G11301BNB114,2023-01-01T10:05:06.309,237.8,13
2569384254,2023-01-01T14:39:13.831167,inverterStatus,J01G11301BNB114,2023-01-01T10:05:06.309,On-Grid,13
2569384255,2023-01-01T14:39:13.831682,PV4Current,J01G11301BNB114,2023-01-01T10:05:06.309,0,13
2569384256,2023-01-01T14:39:13.832194,Temp,J01G11301BNB114,2023-01-01T10:05:06.309,51,13
2569384257,2023-01-01T14:39:13.832703,BVoltage,J01G11301BNB114,2023-01-01T10:05:06.309,0,13
2569384258,2023-01-01T14:39:13.833209,BCurrent,J01G11301BNB114,2023-01-01T10:05:06.309,0,13
2569384259,2023-01-01T14:39:13.833715,PV4Voltage,J01G11301BNB114,2023-01-01T10:05:06.309,0,13
2569384260,2023-01-01T14:39:13.834261,outputEnergy,J01G11301BNB114,2023-01-01T10:05:06.309,4883.4,13
2569384261,2023-01-01T14:39:13.834768,CVoltage,J01G11301BNB114,2023-01-01T10:05:06.309,0,13
2569384262,2023-01-01T14:39:13.835271,PV2Voltage,J01G11301BNB114,2023-01-01T10:05:06.309,230,13
2569384263,2023-01-01T14:39:13.835773,PV3Voltage,J01G11301BNB114,2023-01-01T10:05:06.309,0,13
2569384264,2023-01-01T14:39:13.836280,acActivePower,J01G11301BNB114,2023-01-01T10:05:06.309,2.172,13
2569505351,2023-01-01T14:47:18.577873,PV1Current,J01G11301BNB114,2023-01-01T10:11:06.328,13.9,13
2569505352,2023-01-01T14:47:18.579026,PV1Voltage,J01G11301BNB114,2023-01-01T10:11:06.328,289.4,13
2569505353,2023-01-01T14:47:18.579605,PV3Current,J01G11301BNB114,2023-01-01T10:11:06.328,0,13
2569505354,2023-01-01T14:47:18.580139,powerFactory,J01G11301BNB114,2023-01-01T10:11:06.328,1,13
2569505355,2023-01-01T14:47:18.580661,deviceID,J01G11301BNB114,2023-01-01T10:11:06.328,J01G11301BNB114,13
2569505356,2023-01-01T14:47:18.581183,CCurrent,J01G11301BNB114,2023-01-01T10:11:06.328,0,13
2569505357,2023-01-01T14:47:18.581704,PV2Current,J01G11301BNB114,2023-01-01T10:11:06.328,13.7,13
2569505358,2023-01-01T14:47:18.582236,lineFrequency,J01G11301BNB114,2023-01-01T10:11:06.328,60.05,13
2569505359,2023-01-01T14:47:18.582782,ACurrent,J01G11301BNB114,2023-01-01T10:11:06.328,26.2,13
2569505360,2023-01-01T14:47:18.583357,AVoltage,J01G11301BNB114,2023-01-01T10:11:06.328,262,13
2569505361,2023-01-01T14:47:18.583887,inverterStatus,J01G11301BNB114,2023-01-01T10:11:06.328,On-Grid,13
2569505362,2023-01-01T14:47:18.584418,PV4Current,J01G11301BNB114,2023-01-01T10:11:06.328,0,13
2569505363,2023-01-01T14:47:18.584940,Temp,J01G11301BNB114,2023-01-01T10:11:06.328,52,13
2569505364,2023-01-01T14:47:18.585461,BVoltage,J01G11301BNB114,2023-01-01T10:11:06.328,0,13
2569505365,2023-01-01T14:47:18.586004,BCurrent,J01G11301BNB114,2023-01-01T10:11:06.328,0,13
2569505366,2023-01-01T14:47:18.586568,PV4Voltage,J01G11301BNB114,2023-01-01T10:11:06.328,0,13
2569505367,2023-01-01T14:47:18.587110,outputEnergy,J01G11301BNB114,2023-01-01T10:11:06.328,4883.8,13
2569505368,2023-01-01T14:47:18.587632,CVoltage,J01G11301BNB114,2023-01-01T10:11:06.328,0,13
2569505369,2023-01-01T14:47:18.588149,PV2Voltage,J01G11301BNB114,2023-01-01T10:11:06.328,221.1,13
2569505370,2023-01-01T14:47:18.588667,PV3Voltage,J01G11301BNB114,2023-01-01T10:11:06.328,0,13
2569505371,2023-01-01T14:47:18.589193,acActivePower,J01G11301BNB114,2023-01-01T10:11:06.328,6.919,13
2569596009,2023-01-01T14:53:21.996671,PV1Current,J01G11301BNB114,2023-01-01T10:15:36.326,4,13
2569596010,2023-01-01T14:53:21.997931,PV1Voltage,J01G11301BNB114,2023-01-01T10:15:36.326,285.5,13
2569596011,2023-01-01T14:53:21.998546,PV3Current,J01G11301BNB114,2023-01-01T10:15:36.326,0.1,13
2569596012,2023-01-01T14:53:21.999101,powerFactory,J01G11301BNB114,2023-01-01T10:15:36.326,1,13
2569596013,2023-01-01T14:53:21.999684,deviceID,J01G11301BNB114,2023-01-01T10:15:36.326,J01G11301BNB114,13
2569596014,2023-01-01T14:53:22.000314,CCurrent,J01G11301BNB114,2023-01-01T10:15:36.326,0,13
2569596015,2023-01-01T14:53:22.002866,PV2Current,J01G11301BNB114,2023-01-01T10:15:36.326,3.8,13
2569596016,2023-01-01T14:53:22.003618,lineFrequency,J01G11301BNB114,2023-01-01T10:15:36.326,59.97,13
2569596017,2023-01-01T14:53:22.004225,ACurrent,J01G11301BNB114,2023-01-01T10:15:36.326,8.4,13
2569596018,2023-01-01T14:53:22.004756,AVoltage,J01G11301BNB114,2023-01-01T10:15:36.326,236.8,13
2569596019,2023-01-01T14:53:22.005284,inverterStatus,J01G11301BNB114,2023-01-01T10:15:36.326,On-Grid,13
2569596020,2023-01-01T14:53:22.005867,PV4Current,J01G11301BNB114,2023-01-01T10:15:36.326,0,13
2569596021,2023-01-01T14:53:22.006408,Temp,J01G11301BNB114,2023-01-01T10:15:36.326,55,13
2569596022,2023-01-01T14:53:22.007057,BVoltage,J01G11301BNB114,2023-01-01T10:15:36.326,0,13
2569596023,2023-01-01T14:53:22.007624,BCurrent,J01G11301BNB114,2023-01-01T10:15:36.326,0,13
2569596024,2023-01-01T14:53:22.008167,PV4Voltage,J01G11301BNB114,2023-01-01T10:15:36.326,0,13
2569596025,2023-01-01T14:53:22.008714,outputEnergy,J01G11301BNB114,2023-01-01T10:15:36.326,4884.2,13
